BeachId,Region,Council,Site,Longitude,Latitude,Date,Enterococci (cfu/100ml)
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42230,0
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42158,2
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42212,0
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42216,11
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42223,0
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42146,840
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42141,40
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42135,13
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42129,7
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42062,4
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42068,10
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42072,2
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42057,92
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42033,31
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42019,2
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42025,18
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42009,14
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42313,150
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42307,1
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42295,10
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42301,0
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42289,13
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42264,0
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42258,1
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42251,540
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42270,8
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42283,13
27.3,Sydney City Ocean Beaches,Randwick Council,South Maroubra Rockpool,151.2582,-33.95354,42247,5
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42247,4
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42283,0
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42270,3
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42258,2
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42251,21
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42264,10
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42295,5
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42289,5
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42307,0
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42313,31
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42367,3
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42349,4
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42009,4
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42033,5
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42025,6
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42057,4
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42062,9
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42072,8
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42068,16
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42129,18
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42141,4
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42135,4
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42146,270
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42158,25
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42230,3
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42216,3
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42212,0
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42235,9
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42223,0
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42241,18
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42200,1
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42193,4
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42276,1
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42301,3
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42319,8
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42325,6
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42331,0
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42355,38
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42337,3
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42360,64
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42343,0
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42019,2
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42049,36
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42041,1
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42080,3
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42164,3
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42151,4
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42095,25
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42088,42
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42103,16
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42111,7
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42121,27
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42206,7
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42175,4
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42181,8
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42187,6
22,Sydney City Ocean Beaches,Waverley Council,Bondi Beach,151.27761,-33.89151,42170,4
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42187,6
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42121,28
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42103,18
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42080,8
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42072,0
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42088,14
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42135,0
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42129,1
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42158,21
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42057,72
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42041,10
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42033,3
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42049,3
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42019,0
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42025,40
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42355,32
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42360,210
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42337,2
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42331,5
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42319,6
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42301,4
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42295,11
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42313,390
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42289,0
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42193,25
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42181,7
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42200,13
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42206,11
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42241,65
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42235,1
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42258,2
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42175,12
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42212,1
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42164,11
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42170,2
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42151,NA
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42146,46
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42141,26
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42062,9
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42068,41
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42095,21
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42111,36
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42009,1
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42349,52
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42343,0
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42367,1
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42325,1
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42307,1
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42283,2
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42264,4
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42251,31
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42270,2
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42276,1
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42247,2
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42230,1
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42216,7
24,Sydney City Ocean Beaches,Waverley Council,Bronte Beach,151.268622,-33.903069,42223,2
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42230,0
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42223,1
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42247,3
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42283,1
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42276,2
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42270,29
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42251,42
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42264,0
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42289,3
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42307,0
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42313,410
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42367,2
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42349,16
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42343,0
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42009,4
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42062,300
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42057,42
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42068,4
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42146,900
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42141,22
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42170,1
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42175,3
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42164,5
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42212,3
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42216,5
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42258,1
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42235,1
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42241,42
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42206,2
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42200,1
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42181,5
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42193,13
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42295,2
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42301,2
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42319,450
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42331,1
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42325,15
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42337,1
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42355,28
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42360,690
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42025,10
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42033,8
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42019,1
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42049,1
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42041,1
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42080,7
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42072,4
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42158,24
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42129,2
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42135,17
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42151,7
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42095,43
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42088,32
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42111,10
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42103,4
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42121,20
23,Sydney City Ocean Beaches,Waverley Council,Tamarama Beach,151.270572,-33.90056,42187,5
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42373,8
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42397,4
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42421,110
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42427,4
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42433,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42451,12
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42464,130
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42458,15
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42480,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42494,8
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42507,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42524,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42542,9
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42549,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42559,35
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42572,15
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42578,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42584,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42591,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42597,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42608,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42379,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42385,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42391,10
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42403,7
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42409,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42415,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42439,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42445,24
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42468,11
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42475,9
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42488,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42500,4
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42513,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42530,120
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42537,5
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42556,11
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42566,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42601,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42620,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42627,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42655,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42668,11
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42674,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42679,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42691,2
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42614,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42633,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42639,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42643,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42661,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42684,3
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42709,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42716,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42697,1
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42704,0
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42720,50
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42726,5
25,Sydney City Ocean Beaches,Randwick Council,Clovelly Beach,151.267505,-33.914486,42733,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42726,21
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42720,1200
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42733,66
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42716,NA
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42697,23
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42704,46
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42709,40
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42684,37
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42679,6
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42668,3
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42674,5
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42620,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42691,16
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42655,5
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42661,1
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42627,33
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42633,8
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42639,6
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42643,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42614,0
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42601,2
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42578,6
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42559,30
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42545,4
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42537,3
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42530,130
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42544,3
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42513,16
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42500,40
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42488,5
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42494,6
26,Sydney City Ocean Beaches,Randwick Council,Coogee Beach,151.25817,-33.92076,42475,41
